Concurso,Data,Local Realizacao,Rateio Processamento,Acumulou,Valor Acumulado,Dezenas,Premiacao
1684,2015-03-07T00:00:00-03:00,,False,True,15082796.62,"09, 12, 18, 31, 39, 50","Sena (0 ganhadores), Quina (49 ganhadores), Quadra (4143 ganhadores)"
1685,2015-03-11T00:00:00-03:00,,False,True,20406061.12,"03, 18, 31, 39, 46, 51","Sena (0 ganhadores), Quina (134 ganhadores), Quadra (7584 ganhadores)"
1686,2015-03-14T00:00:00-03:00,,False,False,0,"09, 14, 37, 44, 46, 55","Sena (3 ganhadores), Quina (117 ganhadores), Quadra (8999 ganhadores)"
1687,2015-03-18T00:00:00-03:00,,False,False,0,"15, 24, 37, 46, 49, 58","Sena (1 ganhadores), Quina (75 ganhadores), Quadra (4522 ganhadores)"
1688,2015-03-21T00:00:00-03:00,,False,True,3394372.46,"18, 23, 30, 32, 42, 56","Sena (0 ganhadores), Quina (47 ganhadores), Quadra (4355 ganhadores)"
1689,2015-03-25T00:00:00-03:00,,False,False,0,"02, 05, 13, 27, 41, 53","Sena (2 ganhadores), Quina (185 ganhadores), Quadra (9634 ganhadores)"
1690,2015-03-28T00:00:00-03:00,,False,True,18835399.5,"21, 24, 26, 35, 45, 53","Sena (0 ganhadores), Quina (63 ganhadores), Quadra (5708 ganhadores)"
1691,2015-04-01T00:00:00-03:00,,False,True,24620945.12,"01, 10, 24, 39, 45, 58","Sena (0 ganhadores), Quina (145 ganhadores), Quadra (9387 ganhadores)"
1692,2015-04-04T00:00:00-03:00,,False,True,30296410.6,"11, 13, 14, 27, 44, 56","Sena (0 ganhadores), Quina (180 ganhadores), Quadra (12447 ganhadores)"
1693,2015-04-08T00:00:00-03:00,,False,True,37635793.7,"05, 15, 18, 19, 21, 38","Sena (0 ganhadores), Quina (178 ganhadores), Quadra (13997 ganhadores)"
1694,2015-04-11T00:00:00-03:00,,False,False,0,"20, 29, 34, 37, 45, 57","Sena (1 ganhadores), Quina (348 ganhadores), Quadra (10854 ganhadores)"
1695,2015-04-15T00:00:00-03:00,,False,True,25988372.92,"24, 36, 38, 43, 44, 58","Sena (0 ganhadores), Quina (128 ganhadores), Quadra (8910 ganhadores)"
1696,2015-04-18T00:00:00-03:00,,False,False,0,"01, 12, 17, 31, 37, 46","Sena (1 ganhadores), Quina (135 ganhadores), Quadra (9824 ganhadores)"
1697,2015-04-22T00:00:00-03:00,,False,True,2698560.23,"08, 23, 30, 51, 53, 58","Sena (0 ganhadores), Quina (62 ganhadores), Quadra (3593 ganhadores)"
1699,2015-04-29T00:00:00-03:00,,False,True,26045125.94,"01, 06, 10, 30, 33, 38","Sena (0 ganhadores), Quina (189 ganhadores), Quadra (9424 ganhadores)"
1700,2015-05-02T00:00:00-03:00,,False,False,0,"15, 18, 41, 48, 50, 58","Sena (1 ganhadores), Quina (65 ganhadores), Quadra (5380 ganhadores)"
1701,2015-05-05T00:00:00-03:00,,False,False,0,"03, 09, 18, 32, 40, 56","Sena (1 ganhadores), Quina (59 ganhadores), Quadra (3328 ganhadores)"
1702,2015-05-07T00:00:00-03:00,,False,False,0,"17, 19, 33, 35, 39, 52","Sena (1 ganhadores), Quina (139 ganhadores), Quadra (5963 ganhadores)"
1703,2015-05-09T00:00:00-03:00,,False,True,3186292.13,"03, 23, 26, 35, 39, 49","Sena (0 ganhadores), Quina (75 ganhadores), Quadra (4451 ganhadores)"
1704,2015-05-13T00:00:00-03:00,,False,True,17866181.8,"01, 07, 11, 32, 51, 59","Sena (0 ganhadores), Quina (74 ganhadores), Quadra (6399 ganhadores)"
1705,2015-05-16T00:00:00-03:00,,False,True,23625464.27,"25, 27, 29, 37, 50, 51","Sena (0 ganhadores), Quina (60 ganhadores), Quadra (6095 ganhadores)"
1706,2015-05-20T00:00:00-03:00,,False,False,0,"12, 31, 34, 36, 48, 56","Sena (1 ganhadores), Quina (136 ganhadores), Quadra (10756 ganhadores)"
1707,2015-05-23T00:00:00-03:00,,False,True,3208621.29,"07, 16, 20, 27, 36, 52","Sena (0 ganhadores), Quina (65 ganhadores), Quadra (4048 ganhadores)"
1708,2015-05-27T00:00:00-03:00,,False,True,7214878.56,"17, 29, 32, 38, 45, 50","Sena (0 ganhadores), Quina (72 ganhadores), Quadra (4174 ganhadores)"
1709,2015-05-30T00:00:00-03:00,,False,True,27483984.27,"07, 19, 30, 35, 42, 47","Sena (0 ganhadores), Quina (102 ganhadores), Quadra (6499 ganhadores)"
1710,2015-06-03T00:00:00-03:00,,False,True,34105096.25,"07, 21, 28, 56, 58, 59","Sena (0 ganhadores), Quina (90 ganhadores), Quadra (6845 ganhadores)"
1711,2015-06-06T00:00:00-03:00,,False,True,41133200.24,"22, 26, 38, 39, 45, 50","Sena (0 ganhadores), Quina (85 ganhadores), Quadra (6112 ganhadores)"
1712,2015-06-10T00:00:00-03:00,,False,True,50996825.22,"02, 12, 19, 29, 50, 59","Sena (0 ganhadores), Quina (169 ganhadores), Quadra (9443 ganhadores)"
1713,2015-06-13T00:00:00-03:00,,False,False,0,"03, 10, 16, 23, 27, 29","Sena (2 ganhadores), Quina (388 ganhadores), Quadra (21476 ganhadores)"
1714,2015-06-17T00:00:00-03:00,,False,True,28004271.91,"02, 08, 24, 36, 51, 52","Sena (0 ganhadores), Quina (106 ganhadores), Quadra (5421 ganhadores)"
1715,2015-06-20T00:00:00-03:00,,False,True,33821173.57,"16, 20, 35, 40, 53, 60","Sena (0 ganhadores), Quina (58 ganhadores), Quadra (4649 ganhadores)"
1716,2015-06-24T00:00:00-03:00,,False,False,0,"02, 25, 36, 41, 42, 53","Sena (1 ganhadores), Quina (62 ganhadores), Quadra (5896 ganhadores)"
1717,2015-06-27T00:00:00-03:00,,False,True,3295785.25,"02, 09, 16, 37, 44, 58","Sena (0 ganhadores), Quina (122 ganhadores), Quadra (4934 ganhadores)"
1718,2015-07-01T00:00:00-03:00,,False,True,7019821.66,"04, 30, 31, 32, 47, 53","Sena (0 ganhadores), Quina (49 ganhadores), Quadra (3197 ganhadores)"
1719,2015-07-04T00:00:00-03:00,,False,True,27292500.36,"01, 22, 31, 34, 44, 54","Sena (0 ganhadores), Quina (45 ganhadores), Quadra (3009 ganhadores)"
1720,2015-07-07T00:00:00-03:00,,False,True,31149707.61,"18, 23, 31, 39, 49, 57","Sena (0 ganhadores), Quina (47 ganhadores), Quadra (3410 ganhadores)"
1721,2015-07-09T00:00:00-03:00,,False,False,0,"04, 12, 19, 33, 36, 38","Sena (1 ganhadores), Quina (188 ganhadores), Quadra (9668 ganhadores)"
1722,2015-07-11T00:00:00-03:00,,False,True,3209592.45,"09, 23, 39, 41, 49, 58","Sena (0 ganhadores), Quina (33 ganhadores), Quadra (2640 ganhadores)"
1723,2015-07-15T00:00:00-03:00,,False,True,7002382.06,"14, 27, 30, 46, 52, 60","Sena (0 ganhadores), Quina (54 ganhadores), Quadra (3169 ganhadores)"
1724,2015-07-18T00:00:00-03:00,,False,True,24787802.64,"27, 33, 37, 39, 58, 60","Sena (0 ganhadores), Quina (53 ganhadores), Quadra (4281 ganhadores)"
1725,2015-07-22T00:00:00-03:00,,False,True,30994934.63,"16, 18, 26, 30, 31, 34","Sena (0 ganhadores), Quina (51 ganhadores), Quadra (5054 ganhadores)"
1726,2015-07-25T00:00:00-03:00,,False,True,38025386.82,"03, 10, 42, 49, 54, 57","Sena (0 ganhadores), Quina (111 ganhadores), Quadra (7581 ganhadores)"
1727,2015-07-29T00:00:00-03:00,,False,False,0,"04, 06, 19, 20, 40, 41","Sena (1 ganhadores), Quina (122 ganhadores), Quadra (8814 ganhadores)"
1728,2015-08-01T00:00:00-03:00,,False,True,3525124.52,"03, 08, 28, 39, 42, 59","Sena (0 ganhadores), Quina (45 ganhadores), Quadra (3617 ganhadores)"
1731,2015-08-08T00:00:00-03:00,,False,True,3227305.34,"05, 18, 27, 43, 49, 59","Sena (0 ganhadores), Quina (68 ganhadores), Quadra (4160 ganhadores)"
1732,2015-08-12T00:00:00-03:00,,False,False,0,"25, 34, 38, 45, 53, 60","Sena (1 ganhadores), Quina (73 ganhadores), Quadra (3177 ganhadores)"
1733,2015-08-15T00:00:00-03:00,,False,False,0,"03, 05, 09, 14, 41, 46","Sena (1 ganhadores), Quina (63 ganhadores), Quadra (4818 ganhadores)"
1734,2015-08-19T00:00:00-03:00,,False,True,14382569.6,"12, 17, 25, 29, 41, 52","Sena (0 ganhadores), Quina (64 ganhadores), Quadra (3315 ganhadores)"
1735,2015-08-22T00:00:00-03:00,,False,True,19264577.58,"06, 16, 33, 34, 45, 46","Sena (0 ganhadores), Quina (86 ganhadores), Quadra (4779 ganhadores)"
1736,2015-08-26T00:00:00-03:00,,False,True,24822643.42,"12, 13, 24, 29, 32, 41","Sena (0 ganhadores), Quina (105 ganhadores), Quadra (6581 ganhadores)"
1737,2015-08-29T00:00:00-03:00,,False,True,31416142.77,"05, 08, 42, 50, 51, 59","Sena (0 ganhadores), Quina (73 ganhadores), Quadra (5770 ganhadores)"
1738,2015-09-02T00:00:00-03:00,,False,False,0,"12, 28, 37, 46, 48, 53","Sena (1 ganhadores), Quina (96 ganhadores), Quadra (6889 ganhadores)"
1739,2015-09-05T00:00:00-03:00,,False,True,20663830.42,"09, 10, 17, 32, 34, 46","Sena (0 ganhadores), Quina (51 ganhadores), Quadra (4020 ganhadores)"
1740,2015-09-09T00:00:00-03:00,,False,True,24812110.45,"10, 15, 25, 38, 47, 53","Sena (0 ganhadores), Quina (62 ganhadores), Quadra (4599 ganhadores)"
1741,2015-09-12T00:00:00-03:00,,False,False,0,"15, 18, 20, 32, 48, 49","Sena (1 ganhadores), Quina (82 ganhadores), Quadra (6448 ganhadores)"
1742,2015-09-16T00:00:00-03:00,,False,True,3075458.31,"11, 19, 21, 23, 27, 52","Sena (0 ganhadores), Quina (83 ganhadores), Quadra (4483 ganhadores)"
1743,2015-09-19T00:00:00-03:00,,False,True,6924966.43,"04, 10, 29, 31, 34, 35","Sena (0 ganhadores), Quina (40 ganhadores), Quadra (3955 ganhadores)"
1744,2015-09-23T00:00:00-03:00,,False,True,24604511.33,"09, 12, 14, 29, 42, 56","Sena (0 ganhadores), Quina (96 ganhadores), Quadra (5272 ganhadores)"
1745,2015-09-26T00:00:00-03:00,,False,True,30496376.24,"09, 13, 18, 47, 52, 60","Sena (0 ganhadores), Quina (128 ganhadores), Quadra (6976 ganhadores)"
1746,2015-09-30T00:00:00-03:00,,False,True,37593686.76,"06, 18, 37, 40, 41, 58","Sena (0 ganhadores), Quina (106 ganhadores), Quadra (5849 ganhadores)"
1747,2015-10-03T00:00:00-03:00,,False,False,0,"06, 33, 34, 48, 53, 59","Sena (2 ganhadores), Quina (93 ganhadores), Quadra (8700 ganhadores)"
1748,2015-10-07T00:00:00-03:00,,False,True,3164333.37,"02, 10, 13, 41, 49, 53","Sena (0 ganhadores), Quina (76 ganhadores), Quadra (3731 ganhadores)"
1749,2015-10-10T00:00:00-03:00,,False,True,25583870.58,"03, 13, 14, 29, 33, 43","Sena (0 ganhadores), Quina (78 ganhadores), Quadra (7101 ganhadores)"
1750,2015-10-13T00:00:00-03:00,,False,True,27778059.26,"15, 17, 20, 31, 41, 48","Sena (0 ganhadores), Quina (23 ganhadores), Quadra (1865 ganhadores)"
1751,2015-10-15T00:00:00-03:00,,False,True,32652357.92,"15, 22, 23, 42, 51, 57","Sena (0 ganhadores), Quina (47 ganhadores), Quadra (4580 ganhadores)"
1752,2015-10-17T00:00:00-03:00,,False,True,39046695.13,"09, 36, 37, 53, 55, 60","Sena (0 ganhadores), Quina (70 ganhadores), Quadra (5668 ganhadores)"
1753,2015-10-21T00:00:00-02:00,,False,False,0,"08, 15, 29, 35, 45, 54","Sena (1 ganhadores), Quina (149 ganhadores), Quadra (8929 ganhadores)"
1754,2015-10-24T00:00:00-02:00,,False,True,18903483.52,"20, 27, 30, 31, 40, 53","Sena (0 ganhadores), Quina (22 ganhadores), Quadra (1958 ganhadores)"
1755,2015-10-28T00:00:00-02:00,,False,True,24144408.92,"02, 05, 08, 18, 30, 48","Sena (0 ganhadores), Quina (123 ganhadores), Quadra (8784 ganhadores)"
1756,2015-10-31T00:00:00-02:00,,False,True,30571964.48,"06, 13, 14, 28, 35, 45","Sena (0 ganhadores), Quina (134 ganhadores), Quadra (10310 ganhadores)"
1757,2015-11-04T00:00:00-02:00,,False,True,36964453.62,"13, 25, 28, 37, 43, 56","Sena (0 ganhadores), Quina (311 ganhadores), Quadra (11196 ganhadores)"
1758,2015-11-07T00:00:00-02:00,,False,True,45892144.25,"06, 11, 16, 23, 36, 42","Sena (0 ganhadores), Quina (230 ganhadores), Quadra (13800 ganhadores)"
1759,2015-11-10T00:00:00-02:00,,False,True,73559490.68,"02, 14, 21, 22, 51, 60","Sena (0 ganhadores), Quina (70 ganhadores), Quadra (5957 ganhadores)"
1760,2015-11-13T00:00:00-02:00,,False,True,86479127.04,"10, 24, 25, 36, 47, 48","Sena (0 ganhadores), Quina (206 ganhadores), Quadra (14689 ganhadores)"
1761,2015-11-14T00:00:00-02:00,,False,True,104328919.97,"09, 10, 36, 50, 53, 55","Sena (0 ganhadores), Quina (176 ganhadores), Quadra (17821 ganhadores)"
1762,2015-11-18T00:00:00-02:00,,False,True,129954301.54,"26, 32, 42, 45, 55, 59","Sena (0 ganhadores), Quina (219 ganhadores), Quadra (18595 ganhadores)"
1763,2015-11-21T00:00:00-02:00,,False,True,162026211.93,"09, 12, 15, 21, 31, 36","Sena (0 ganhadores), Quina (689 ganhadores), Quadra (43184 ganhadores)"
1764,2015-11-25T00:00:00-02:00,,False,False,0,"06, 07, 29, 39, 41, 55","Sena (1 ganhadores), Quina (401 ganhadores), Quadra (33850 ganhadores)"
1765,2015-11-28T00:00:00-02:00,,False,True,92385569,"01, 06, 28, 37, 56, 58","Sena (0 ganhadores), Quina (185 ganhadores), Quadra (9138 ganhadores)"
1766,2015-12-02T00:00:00-02:00,,False,True,102182286.21,"22, 23, 41, 46, 53, 60","Sena (0 ganhadores), Quina (70 ganhadores), Quadra (7088 ganhadores)"
1767,2015-12-05T00:00:00-02:00,JI-PARANÃ - RO,False,True,112374242.31,"16, 26, 35, 39, 44, 45","Sena (0 ganhadores), Quina (84 ganhadores), Quadra (7608 ganhadores)"
1768,2015-12-09T00:00:00-02:00,VILHENA - RO,False,True,122568943.34,"05, 07, 11, 34, 35, 50","Sena (0 ganhadores), Quina (156 ganhadores), Quadra (12402 ganhadores)"
1769,2015-12-12T00:00:00-02:00,VILHENA - RO,False,True,164704569.73,"32, 37, 44, 47, 54, 60","Sena (0 ganhadores), Quina (105 ganhadores), Quadra (7782 ganhadores)"
1770,2015-12-16T00:00:00-02:00,TARUMIRIM - MG,False,True,176010619.85,"11, 26, 27, 30, 34, 41","Sena (0 ganhadores), Quina (110 ganhadores), Quadra (8861 ganhadores)"
1771,2015-12-19T00:00:00-02:00,TARUMIRIM - MG,False,True,187769207.55,"02, 20, 27, 28, 32, 38","Sena (0 ganhadores), Quina (123 ganhadores), Quadra (10330 ganhadores)"
1772,2015-12-22T00:00:00-02:00,SÃƒO PAULO - SP,False,False,0,"12, 19, 27, 39, 41, 45","Sena (2 ganhadores), Quina (244 ganhadores), Quadra (13112 ganhadores)"
1773,2015-12-24T00:00:00-02:00,SANTA FÃ‰ DO SUL - SP,False,True,3654894.04,"15, 30, 39, 41, 45, 59","Sena (0 ganhadores), Quina (36 ganhadores), Quadra (2312 ganhadores)"
1774,2015-12-26T00:00:00-02:00,SANTA FÃ‰ DO SUL - SP,False,True,128027188.92,"01, 12, 20, 30, 52, 60","Sena (0 ganhadores), Quina (37 ganhadores), Quadra (2707 ganhadores)"
1775,2015-12-31T00:00:00-02:00,SÃƒO PAULO - SP,False,False,0,"02, 18, 31, 42, 51, 56","Sena (6 ganhadores), Quina (827 ganhadores), Quadra (62767 ganhadores)"
1776,2016-01-02T00:00:00-02:00,MANHUMIRIM - MG,False,True,851498.25,"10, 11, 14, 19, 39, 48","Sena (0 ganhadores), Quina (17 ganhadores), Quadra (1051 ganhadores)"
1777,2016-01-06T00:00:00-02:00,CONCEIÃ‡ÃƒO DA BARRA - ES,False,True,4064145.66,"04, 19, 38, 44, 52, 55","Sena (0 ganhadores), Quina (62 ganhadores), Quadra (3484 ganhadores)"
1778,2016-01-09T00:00:00-02:00,CONCEIÃ‡ÃƒO DA BARRA - ES,False,True,7915332.73,"04, 10, 38, 40, 45, 48","Sena (0 ganhadores), Quina (37 ganhadores), Quadra (3457 ganhadores)"
1779,2016-01-12T00:00:00-02:00,SERRA - ES,False,True,16920630.96,"12, 25, 30, 39, 56, 57","Sena (0 ganhadores), Quina (30 ganhadores), Quadra (2162 ganhadores)"
1780,2016-01-14T00:00:00-02:00,SERRA - ES,False,True,20803755.49,"06, 20, 22, 31, 33, 34","Sena (0 ganhadores), Quina (30 ganhadores), Quadra (3095 ganhadores)"
1781,2016-01-16T00:00:00-02:00,SERRA - ES,False,False,0,"01, 08, 22, 49, 52, 53","Sena (2 ganhadores), Quina (54 ganhadores), Quadra (3941 ganhadores)"
1782,2016-01-20T00:00:00-02:00,PONTE NOVA - MG,False,True,2790624.67,"06, 18, 34, 47, 52, 57","Sena (0 ganhadores), Quina (110 ganhadores), Quadra (3430 ganhadores)"
1783,2016-01-23T00:00:00-02:00,PONTE NOVA - MG,False,True,6374019.75,"04, 06, 16, 18, 21, 38","Sena (0 ganhadores), Quina (67 ganhadores), Quadra (4886 ganhadores)"
1784,2016-01-27T00:00:00-02:00,LEOPOLDINA - MG,False,True,21406847.55,"04, 15, 26, 30, 54, 55","Sena (0 ganhadores), Quina (32 ganhadores), Quadra (2896 ganhadores)"
1785,2016-01-30T00:00:00-02:00,LEOPOLDINA - MG,False,True,26300833.65,"05, 11, 27, 41, 42, 54","Sena (0 ganhadores), Quina (91 ganhadores), Quadra (6410 ganhadores)"
1786,2016-02-02T00:00:00-02:00,SÃƒO PAULO - SP,False,True,29439600.2,"02, 06, 08, 21, 25, 34","Sena (0 ganhadores), Quina (76 ganhadores), Quadra (5065 ganhadores)"
1787,2016-02-04T00:00:00-02:00,SÃƒO PAULO - SP,False,False,0,"01, 05, 13, 25, 26, 29","Sena (2 ganhadores), Quina (167 ganhadores), Quadra (8897 ganhadores)"
1788,2016-02-06T00:00:00-02:00,SÃƒO PAULO - SP,False,True,2648319.8,"03, 13, 42, 45, 56, 59","Sena (0 ganhadores), Quina (41 ganhadores), Quadra (3508 ganhadores)"
1789,2016-02-10T00:00:00-02:00,FORTALEZA - CE,False,True,14902458.79,"06, 25, 43, 57, 58, 59","Sena (0 ganhadores), Quina (16 ganhadores), Quadra (1574 ganhadores)"
1790,2016-02-13T00:00:00-02:00,FORTALEZA - CE,False,True,19485858.98,"11, 13, 26, 27, 28, 50","Sena (0 ganhadores), Quina (72 ganhadores), Quadra (5672 ganhadores)"
1791,2016-02-17T00:00:00-02:00,SÃƒO PAULO - SP,False,True,24231916.09,"12, 18, 46, 50, 53, 55","Sena (0 ganhadores), Quina (36 ganhadores), Quadra (3703 ganhadores)"
1792,2016-02-20T00:00:00-02:00,SÃƒO PAULO - SP,False,True,29644681.07,"02, 16, 17, 18, 41, 47","Sena (0 ganhadores), Quina (85 ganhadores), Quadra (6593 ganhadores)"
1793,2016-02-24T00:00:00-03:00,CAXIAS DO SUL - RS,False,False,0,"13, 14, 22, 54, 56, 58","Sena (1 ganhadores), Quina (80 ganhadores), Quadra (5158 ganhadores)"
1794,2016-02-27T00:00:00-03:00,CAXIAS DO SUL - RS,False,False,0,"01, 05, 34, 37, 40, 60","Sena (1 ganhadores), Quina (64 ganhadores), Quadra (3568 ganhadores)"
1795,2016-03-02T00:00:00-03:00,CAXIAS DO SUL - RS,False,True,18655346.92,"30, 42, 47, 50, 55, 58","Sena (0 ganhadores), Quina (48 ganhadores), Quadra (2549 ganhadores)"
1796,2016-03-05T00:00:00-03:00,CAXIAS DO SUL - RS,False,False,0,"22, 23, 34, 48, 53, 54","Sena (1 ganhadores), Quina (48 ganhadores), Quadra (4783 ganhadores)"
1797,2016-03-08T00:00:00-03:00,SÃƒO PAULO - SP,False,True,1636375.41,"02, 13, 14, 35, 54, 57","Sena (0 ganhadores), Quina (32 ganhadores), Quadra (2516 ganhadores)"
1798,2016-03-10T00:00:00-03:00,SÃƒO PAULO - SP,False,True,4135864.44,"02, 09, 23, 28, 45, 53","Sena (0 ganhadores), Quina (88 ganhadores), Quadra (4315 ganhadores)"
1799,2016-03-12T00:00:00-03:00,SÃƒO PAULO - SP,False,True,17663326.2,"01, 03, 04, 39, 51, 53","Sena (0 ganhadores), Quina (39 ganhadores), Quadra (3102 ganhadores)"
1800,2016-03-16T00:00:00-03:00,SÃƒO PAULO - SP,False,False,0,"06, 11, 16, 19, 31, 56","Sena (1 ganhadores), Quina (96 ganhadores), Quadra (5710 ganhadores)"
1801,2016-03-19T00:00:00-03:00,SÃƒO PAULO - SP,False,True,2906964.51,"06, 19, 34, 43, 45, 54","Sena (0 ganhadores), Quina (82 ganhadores), Quadra (3265 ganhadores)"
1802,2016-03-23T00:00:00-03:00,CANELA - RS,False,True,6054076.93,"02, 06, 13, 14, 17, 44","Sena (0 ganhadores), Quina (99 ganhadores), Quadra (6229 ganhadores)"
1803,2016-03-26T00:00:00-03:00,CANELA - RS,False,True,9073383.05,"04, 08, 29, 38, 49, 50","Sena (0 ganhadores), Quina (35 ganhadores), Quadra (2641 ganhadores)"
1804,2016-03-30T00:00:00-03:00,SÃƒO PAULO - SP,False,True,23512820.15,"20, 21, 28, 48, 50, 59","Sena (0 ganhadores), Quina (23 ganhadores), Quadra (2088 ganhadores)"
1805,2016-04-02T00:00:00-03:00,SÃƒO PAULO - SP,False,True,28671099.98,"17, 22, 27, 31, 49, 57","Sena (0 ganhadores), Quina (53 ganhadores), Quadra (4693 ganhadores)"
1806,2016-04-06T00:00:00-03:00,SÃƒO DOMINGOS - SC,False,True,34581937.55,"11, 20, 35, 42, 55, 58","Sena (0 ganhadores), Quina (86 ganhadores), Quadra (5047 ganhadores)"
1807,2016-04-09T00:00:00-03:00,SÃƒO DOMINGOS - SC,False,True,41755631.7,"01, 15, 16, 22, 25, 43","Sena (0 ganhadores), Quina (94 ganhadores), Quadra (7609 ganhadores)"
1808,2016-04-13T00:00:00-03:00,SÃƒO PAULO - SP,False,True,49892491.27,"02, 14, 20, 25, 41, 45","Sena (0 ganhadores), Quina (141 ganhadores), Quadra (9208 ganhadores)"
1809,2016-04-16T00:00:00-03:00,SÃƒO PAULO - SP,False,True,81342042.56,"09, 12, 23, 24, 46, 54","Sena (0 ganhadores), Quina (188 ganhadores), Quadra (13704 ganhadores)"
1810,2016-04-20T00:00:00-03:00,UMUARAMA - PR,False,False,0,"01, 10, 25, 43, 50, 56","Sena (1 ganhadores), Quina (266 ganhadores), Quadra (14324 ganhadores)"
1811,2016-04-23T00:00:00-03:00,UMUARAMA - PR,False,True,2611949.97,"05, 17, 32, 35, 37, 57","Sena (0 ganhadores), Quina (82 ganhadores), Quadra (4309 ganhadores)"
1812,2016-04-27T00:00:00-03:00,GUAÃRA - PR,False,True,5773048.72,"20, 23, 32, 34, 37, 45","Sena (0 ganhadores), Quina (43 ganhadores), Quadra (2976 ganhadores)"
1813,2016-04-30T00:00:00-03:00,GUAÃRA - PR,False,True,9932617.01,"09, 11, 13, 15, 19, 51","Sena (0 ganhadores), Quina (209 ganhadores), Quadra (9346 ganhadores)"
1814,2016-05-03T00:00:00-03:00,SÃƒO PAULO - SP,False,True,27675011.61,"09, 11, 27, 46, 51, 53","Sena (0 ganhadores), Quina (51 ganhadores), Quadra (3473 ganhadores)"
1815,2016-05-05T00:00:00-03:00,SÃƒO PAULO - SP,False,False,0,"08, 11, 25, 39, 41, 60","Sena (3 ganhadores), Quina (84 ganhadores), Quadra (4553 ganhadores)"
1816,2016-05-07T00:00:00-03:00,SÃƒO PAULO - SP,False,True,2901270.13,"05, 10, 12, 22, 28, 46","Sena (0 ganhadores), Quina (112 ganhadores), Quadra (6085 ganhadores)"
1817,2016-05-11T00:00:00-03:00,SORRISO - MT,False,True,6286219.1,"01, 04, 26, 39, 47, 55","Sena (0 ganhadores), Quina (49 ganhadores), Quadra (3620 ganhadores)"
1818,2016-05-14T00:00:00-03:00,SORRISO - MT,False,True,10532870.63,"02, 06, 10, 15, 53, 56","Sena (0 ganhadores), Quina (98 ganhadores), Quadra (6394 ganhadores)"
1819,2016-05-18T00:00:00-03:00,SÃƒO PAULO - SP,False,True,27454572.98,"17, 18, 26, 30, 33, 37","Sena (0 ganhadores), Quina (30 ganhadores), Quadra (4092 ganhadores)"
1820,2016-05-21T00:00:00-03:00,SÃƒO PAULO - SP,False,True,33329366.7,"03, 19, 23, 27, 40, 45","Sena (0 ganhadores), Quina (182 ganhadores), Quadra (9333 ganhadores)"
1821,2016-05-25T00:00:00-03:00,ALTO JEQUITIBÃ - MG,False,False,0,"19, 22, 31, 36, 52, 53","Sena (2 ganhadores), Quina (84 ganhadores), Quadra (6145 ganhadores)"
1822,2016-05-28T00:00:00-03:00,ALTO JEQUITIBÃ - MG,False,True,2621630.3,"01, 22, 26, 43, 50, 53","Sena (0 ganhadores), Quina (23 ganhadores), Quadra (1885 ganhadores)"
